pass_cmp_home_off,pass_att_home_off,pass_pct_home_off,pass_yds_home_off,pass_td_home_off,rush_att_home_off,rush_yds_home_off,rush_avg_home_off,rush_td_home_off,total_plays_home_off,total_yds_home_off,total_avg_home_off,penalty_num_home_off,penalty_yds_home_off,fumbles_home_off,interceptions_home_off,turnovers_home_off,pass_cmp_home_def,pass_att_home_def,pass_pct_home_def,pass_yds_home_def,pass_td_home_def,rush_att_home_def,rush_yds_home_def,rush_avg_home_def,rush_td_home_def,total_plays_home_def,total_yds_home_def,total_avg_home_def,penalty_num_home_def,penalty_yds_home_def,fumbles_home_def,interceptions_home_def,turnovers_home_def,pass_cmp,pass_att,pass_pct,pass_yds,pass_td,rush_att,rush_yds,rush_avg,rush_td,total_plays,total_yds,total_avg,penalty_num,penalty_yds,fumbles,interceptions,turnovers,pass_cmp_away_off,pass_att_away_off,pass_pct_away_off,pass_yds_away_off,pass_td_away_off,rush_att_away_off,rush_yds_away_off,rush_avg_away_off,rush_td_away_off,total_plays_away_off,total_yds_away_off,total_avg_away_off,penalty_num_away_off,penalty_yds_away_off,fumbles_away_off,interceptions_away_off,turnovers_away_off
18.8,32.3,58.3,214.8,1.2,37.9,158.2,4.2,1.7,70.2,372.9,5.3,6.8,60.2,0.7,1.1,1.8,21.5,34.5,62.4,250.5,2.2,37.5,134.5,3.6,0.9,72.1,385.1,5.3,7.8,69.8,0.6,0.5,1.2,18.2,30.6,59.4,214.9,1.0,44.8,195.7,4.4,2.5,75.3,410.6,5.5,5.4,51.9,0.6,0.9,1.5,15.3,24.8,61.7,221.2,1.7,40.3,196.3,4.9,2.3,65.2,417.4,6.4,7.9,70.5,0.8,0.3,1.0
18.8,32.3,58.3,214.8,1.2,37.9,158.2,4.2,1.7,70.2,372.9,5.3,6.8,60.2,0.7,1.1,1.8,21.5,34.5,62.4,250.5,2.2,37.5,134.5,3.6,0.9,72.1,385.1,5.3,7.8,69.8,0.6,0.5,1.2,20.7,34.3,60.3,262.6,1.8,34.5,121.9,3.5,1.3,68.8,384.5,5.6,6.8,52.1,0.6,1.3,1.9,22.6,34.1,66.3,267.8,2.1,36.3,166.8,4.6,2.1,70.3,434.6,6.2,7.4,72.8,1.1,0.8,1.8
16.8,31.6,53.3,265.2,1.7,30.7,103.3,3.4,0.9,62.3,368.5,5.9,5.9,52.2,0.8,0.9,1.8,21.5,31.3,68.6,262.8,2.3,42.1,229.2,5.4,2.5,73.4,492.0,6.7,5.2,47.8,0.5,0.3,0.8,18.8,32.3,58.3,214.8,1.2,37.9,158.2,4.2,1.7,70.2,372.9,5.3,6.8,60.2,0.7,1.1,1.8,21.5,34.5,62.4,250.5,2.2,37.5,134.5,3.6,0.9,72.1,385.1,5.3,7.8,69.8,0.6,0.5,1.2
18.8,32.3,58.3,214.8,1.2,37.9,158.2,4.2,1.7,70.2,372.9,5.3,6.8,60.2,0.7,1.1,1.8,21.5,34.5,62.4,250.5,2.2,37.5,134.5,3.6,0.9,72.1,385.1,5.3,7.8,69.8,0.6,0.5,1.2,19.2,32.3,59.4,248.5,1.7,37.3,152.6,4.1,1.5,69.5,401.1,5.8,7.1,59.8,0.8,0.7,1.5,20.6,34.9,58.9,252.2,1.6,35.2,157.2,4.5,1.4,70.1,409.3,5.8,7.7,67.8,0.5,1.1,1.6
22.8,35.6,63.9,238.5,2.2,35.0,123.7,3.5,1.2,70.6,362.2,5.1,6.6,56.5,0.6,1.0,1.6,22.1,37.8,58.5,236.5,1.8,34.4,138.0,4.0,1.3,72.2,374.5,5.2,6.3,52.0,1.1,1.3,2.4,18.8,32.3,58.3,214.8,1.2,37.9,158.2,4.2,1.7,70.2,372.9,5.3,6.8,60.2,0.7,1.1,1.8,21.5,34.5,62.4,250.5,2.2,37.5,134.5,3.6,0.9,72.1,385.1,5.3,7.8,69.8,0.6,0.5,1.2
18.8,32.3,58.3,214.8,1.2,37.9,158.2,4.2,1.7,70.2,372.9,5.3,6.8,60.2,0.7,1.1,1.8,21.5,34.5,62.4,250.5,2.2,37.5,134.5,3.6,0.9,72.1,385.1,5.3,7.8,69.8,0.6,0.5,1.2,20.6,32.8,62.7,253.7,2.3,35.6,150.7,4.2,1.1,68.4,404.3,5.9,6.5,53.4,0.8,0.8,1.7,17.4,27.0,64.5,260.8,2.3,37.9,204.5,5.4,2.3,64.9,465.3,7.2,7.6,66.1,0.5,0.7,1.2
18.8,32.3,58.3,214.8,1.2,37.9,158.2,4.2,1.7,70.2,372.9,5.3,6.8,60.2,0.7,1.1,1.8,21.5,34.5,62.4,250.5,2.2,37.5,134.5,3.6,0.9,72.1,385.1,5.3,7.8,69.8,0.6,0.5,1.2,18.8,31.6,59.4,251.5,1.4,42.1,192.1,4.6,1.5,73.7,443.5,6.0,7.5,71.5,0.5,1.2,1.8,18.5,31.3,59.2,228.2,1.2,36.7,142.1,3.9,1.5,68.0,370.2,5.4,7.2,63.3,0.5,0.8,1.4
20.6,32.8,62.7,253.7,2.3,35.6,150.7,4.2,1.1,68.4,404.3,5.9,6.5,53.4,0.8,0.8,1.7,17.4,27.0,64.5,260.8,2.3,37.9,204.5,5.4,2.3,64.9,465.3,7.2,7.6,66.1,0.5,0.7,1.2,22.8,35.6,63.9,238.5,2.2,35.0,123.7,3.5,1.2,70.6,362.2,5.1,6.6,56.5,0.6,1.0,1.6,22.1,37.8,58.5,236.5,1.8,34.4,138.0,4.0,1.3,72.2,374.5,5.2,6.3,52.0,1.1,1.3,2.4
17.4,29.3,59.3,255.0,2.5,39.0,181.3,4.6,1.9,68.3,436.3,6.4,7.1,66.5,0.5,1.2,1.7,15.4,27.2,56.5,180.3,1.1,39.9,140.5,3.5,1.5,67.2,320.8,4.8,6.0,55.4,0.2,0.7,0.8,22.8,35.6,63.9,238.5,2.2,35.0,123.7,3.5,1.2,70.6,362.2,5.1,6.6,56.5,0.6,1.0,1.6,22.1,37.8,58.5,236.5,1.8,34.4,138.0,4.0,1.3,72.2,374.5,5.2,6.3,52.0,1.1,1.3,2.4
17.3,33.9,51.1,163.8,0.9,31.3,101.3,3.2,0.7,65.3,265.2,4.1,6.8,49.2,0.4,1.4,1.8,20.4,33.5,60.9,256.6,2.5,42.3,196.7,4.6,2.3,75.8,453.3,6.0,5.9,61.0,0.3,0.8,1.2,22.8,35.6,63.9,238.5,2.2,35.0,123.7,3.5,1.2,70.6,362.2,5.1,6.6,56.5,0.6,1.0,1.6,22.1,37.8,58.5,236.5,1.8,34.4,138.0,4.0,1.3,72.2,374.5,5.2,6.3,52.0,1.1,1.3,2.4
22.8,35.6,63.9,238.5,2.2,35.0,123.7,3.5,1.2,70.6,362.2,5.1,6.6,56.5,0.6,1.0,1.6,22.1,37.8,58.5,236.5,1.8,34.4,138.0,4.0,1.3,72.2,374.5,5.2,6.3,52.0,1.1,1.3,2.4,13.3,23.9,55.7,145.5,1.2,38.4,121.1,3.2,0.7,62.3,266.6,4.3,8.1,62.5,1.2,1.4,2.6,15.8,26.0,60.6,202.0,1.3,35.5,156.8,4.4,1.3,61.5,358.8,5.8,6.9,61.6,1.0,0.9,1.9
22.8,35.6,63.9,238.5,2.2,35.0,123.7,3.5,1.2,70.6,362.2,5.1,6.6,56.5,0.6,1.0,1.6,22.1,37.8,58.5,236.5,1.8,34.4,138.0,4.0,1.3,72.2,374.5,5.2,6.3,52.0,1.1,1.3,2.4,16.8,31.6,53.3,265.2,1.7,30.7,103.3,3.4,0.9,62.3,368.5,5.9,5.9,52.2,0.8,0.9,1.8,21.5,31.3,68.6,262.8,2.3,42.1,229.2,5.4,2.5,73.4,492.0,6.7,5.2,47.8,0.5,0.3,0.8
19.2,32.3,59.4,248.5,1.7,37.3,152.6,4.1,1.5,69.5,401.1,5.8,7.1,59.8,0.8,0.7,1.5,20.6,34.9,58.9,252.2,1.6,35.2,157.2,4.5,1.4,70.1,409.3,5.8,7.7,67.8,0.5,1.1,1.6,22.8,35.6,63.9,238.5,2.2,35.0,123.7,3.5,1.2,70.6,362.2,5.1,6.6,56.5,0.6,1.0,1.6,22.1,37.8,58.5,236.5,1.8,34.4,138.0,4.0,1.3,72.2,374.5,5.2,6.3,52.0,1.1,1.3,2.4
22.8,35.6,63.9,238.5,2.2,35.0,123.7,3.5,1.2,70.6,362.2,5.1,6.6,56.5,0.6,1.0,1.6,22.1,37.8,58.5,236.5,1.8,34.4,138.0,4.0,1.3,72.2,374.5,5.2,6.3,52.0,1.1,1.3,2.4,17.4,30.0,57.9,239.1,1.7,36.3,196.5,5.4,2.2,66.3,435.5,6.6,10.0,90.2,0.3,0.2,0.5,17.5,31.3,55.8,198.0,1.3,40.2,151.9,3.8,0.8,71.5,349.9,4.9,6.3,55.9,0.8,0.6,1.4
13.8,23.9,57.9,161.6,1.5,44.8,226.9,5.1,1.9,68.8,388.5,5.6,5.4,50.5,0.5,0.6,1.2,20.0,33.8,59.2,261.4,1.5,40.1,141.8,3.5,1.5,73.8,403.2,5.5,4.3,39.5,0.8,0.8,1.6,20.6,32.8,62.7,253.7,2.3,35.6,150.7,4.2,1.1,68.4,404.3,5.9,6.5,53.4,0.8,0.8,1.7,17.4,27.0,64.5,260.8,2.3,37.9,204.5,5.4,2.3,64.9,465.3,7.2,7.6,66.1,0.5,0.7,1.2
16.8,31.6,53.3,265.2,1.7,30.7,103.3,3.4,0.9,62.3,368.5,5.9,5.9,52.2,0.8,0.9,1.8,21.5,31.3,68.6,262.8,2.3,42.1,229.2,5.4,2.5,73.4,492.0,6.7,5.2,47.8,0.5,0.3,0.8,20.6,32.8,62.7,253.7,2.3,35.6,150.7,4.2,1.1,68.4,404.3,5.9,6.5,53.4,0.8,0.8,1.7,17.4,27.0,64.5,260.8,2.3,37.9,204.5,5.4,2.3,64.9,465.3,7.2,7.6,66.1,0.5,0.7,1.2
20.6,32.8,62.7,253.7,2.3,35.6,150.7,4.2,1.1,68.4,404.3,5.9,6.5,53.4,0.8,0.8,1.7,17.4,27.0,64.5,260.8,2.3,37.9,204.5,5.4,2.3,64.9,465.3,7.2,7.6,66.1,0.5,0.7,1.2,19.2,32.3,59.4,248.5,1.7,37.3,152.6,4.1,1.5,69.5,401.1,5.8,7.1,59.8,0.8,0.7,1.5,20.6,34.9,58.9,252.2,1.6,35.2,157.2,4.5,1.4,70.1,409.3,5.8,7.7,67.8,0.5,1.1,1.6
20.6,32.8,62.7,253.7,2.3,35.6,150.7,4.2,1.1,68.4,404.3,5.9,6.5,53.4,0.8,0.8,1.7,17.4,27.0,64.5,260.8,2.3,37.9,204.5,5.4,2.3,64.9,465.3,7.2,7.6,66.1,0.5,0.7,1.2,17.1,28.6,59.8,211.7,1.3,39.4,150.4,3.8,1.6,68.0,362.1,5.3,7.4,63.6,0.5,1.3,1.8,19.9,31.3,63.6,273.8,1.9,33.7,163.2,4.8,2.5,65.0,436.9,6.7,6.8,66.0,0.4,1.2,1.6
20.7,34.3,60.3,262.6,1.8,34.5,121.9,3.5,1.3,68.8,384.5,5.6,6.8,52.1,0.6,1.3,1.9,22.6,34.1,66.3,267.8,2.1,36.3,166.8,4.6,2.1,70.3,434.6,6.2,7.4,72.8,1.1,0.8,1.8,20.6,32.8,62.7,253.7,2.3,35.6,150.7,4.2,1.1,68.4,404.3,5.9,6.5,53.4,0.8,0.8,1.7,17.4,27.0,64.5,260.8,2.3,37.9,204.5,5.4,2.3,64.9,465.3,7.2,7.6,66.1,0.5,0.7,1.2
20.4,32.0,63.7,254.2,2.0,37.8,209.9,5.5,1.9,69.8,464.1,6.6,8.1,71.0,0.2,1.4,1.6,17.4,30.5,57.1,203.9,1.4,36.7,163.9,4.5,1.4,67.2,367.8,5.5,5.2,43.0,0.3,0.7,1.0,19.2,32.3,59.4,248.5,1.7,37.3,152.6,4.1,1.5,69.5,401.1,5.8,7.1,59.8,0.8,0.7,1.5,20.6,34.9,58.9,252.2,1.6,35.2,157.2,4.5,1.4,70.1,409.3,5.8,7.7,67.8,0.5,1.1,1.6
19.2,32.3,59.4,248.5,1.7,37.3,152.6,4.1,1.5,69.5,401.1,5.8,7.1,59.8,0.8,0.7,1.5,20.6,34.9,58.9,252.2,1.6,35.2,157.2,4.5,1.4,70.1,409.3,5.8,7.7,67.8,0.5,1.1,1.6,11.8,22.9,51.3,147.1,0.4,44.3,194.9,4.4,1.8,67.2,342.0,5.1,5.7,44.3,0.4,1.0,1.4,20.8,33.6,62.0,289.3,2.3,35.0,152.4,4.4,1.4,68.6,441.7,6.4,6.4,60.8,0.3,0.4,0.8
4.2,8.7,48.7,95.5,0.6,64.0,328.4,5.1,3.4,72.7,423.9,5.8,4.2,38.8,0.4,0.3,0.7,14.6,26.2,55.9,193.5,1.2,30.3,102.5,3.4,1.4,56.5,296.0,5.2,5.5,44.1,0.6,0.6,1.2,19.2,32.3,59.4,248.5,1.7,37.3,152.6,4.1,1.5,69.5,401.1,5.8,7.1,59.8,0.8,0.7,1.5,20.6,34.9,58.9,252.2,1.6,35.2,157.2,4.5,1.4,70.1,409.3,5.8,7.7,67.8,0.5,1.1,1.6
19.2,32.3,59.4,248.5,1.7,37.3,152.6,4.1,1.5,69.5,401.1,5.8,7.1,59.8,0.8,0.7,1.5,20.6,34.9,58.9,252.2,1.6,35.2,157.2,4.5,1.4,70.1,409.3,5.8,7.7,67.8,0.5,1.1,1.6,16.8,31.6,53.3,265.2,1.7,30.7,103.3,3.4,0.9,62.3,368.5,5.9,5.9,52.2,0.8,0.9,1.8,21.5,31.3,68.6,262.8,2.3,42.1,229.2,5.4,2.5,73.4,492.0,6.7,5.2,47.8,0.5,0.3,0.8
16.8,31.6,53.3,265.2,1.7,30.7,103.3,3.4,0.9,62.3,368.5,5.9,5.9,52.2,0.8,0.9,1.8,21.5,31.3,68.6,262.8,2.3,42.1,229.2,5.4,2.5,73.4,492.0,6.7,5.2,47.8,0.5,0.3,0.8,18.6,32.3,57.6,193.1,1.3,36.8,149.2,4.0,1.4,69.1,342.3,5.0,5.8,57.5,0.7,1.0,1.7,21.3,32.5,65.4,246.8,2.3,40.9,186.4,4.6,1.7,73.4,433.3,5.9,6.6,56.4,0.8,0.3,1.0
21.0,34.5,60.9,265.4,2.4,39.7,180.0,4.5,1.4,74.2,445.4,6.0,6.1,53.9,0.3,0.8,1.1,19.8,32.5,60.9,260.0,1.7,35.9,122.5,3.4,1.4,68.4,382.5,5.6,5.3,48.5,0.8,0.4,1.2,16.8,31.6,53.3,265.2,1.7,30.7,103.3,3.4,0.9,62.3,368.5,5.9,5.9,52.2,0.8,0.9,1.8,21.5,31.3,68.6,262.8,2.3,42.1,229.2,5.4,2.5,73.4,492.0,6.7,5.2,47.8,0.5,0.3,0.8
16.8,31.6,53.3,265.2,1.7,30.7,103.3,3.4,0.9,62.3,368.5,5.9,5.9,52.2,0.8,0.9,1.8,21.5,31.3,68.6,262.8,2.3,42.1,229.2,5.4,2.5,73.4,492.0,6.7,5.2,47.8,0.5,0.3,0.8,15.7,30.3,51.8,197.1,0.9,48.8,235.4,4.8,2.5,79.2,432.5,5.5,7.2,68.5,0.3,1.1,1.4,17.5,29.2,60.0,226.4,1.9,37.5,156.7,4.2,1.4,66.8,383.1,5.7,7.4,64.5,0.9,0.5,1.4
13.3,23.9,55.7,145.5,1.2,38.4,121.1,3.2,0.7,62.3,266.6,4.3,8.1,62.5,1.2,1.4,2.6,15.8,26.0,60.6,202.0,1.3,35.5,156.8,4.4,1.3,61.5,358.8,5.8,6.9,61.6,1.0,0.9,1.9,16.8,31.6,53.3,265.2,1.7,30.7,103.3,3.4,0.9,62.3,368.5,5.9,5.9,52.2,0.8,0.9,1.8,21.5,31.3,68.6,262.8,2.3,42.1,229.2,5.4,2.5,73.4,492.0,6.7,5.2,47.8,0.5,0.3,0.8
20.7,34.3,60.3,262.6,1.8,34.5,121.9,3.5,1.3,68.8,384.5,5.6,6.8,52.1,0.6,1.3,1.9,22.6,34.1,66.3,267.8,2.1,36.3,166.8,4.6,2.1,70.3,434.6,6.2,7.4,72.8,1.1,0.8,1.8,15.7,30.3,51.8,197.1,0.9,48.8,235.4,4.8,2.5,79.2,432.5,5.5,7.2,68.5,0.3,1.1,1.4,17.5,29.2,60.0,226.4,1.9,37.5,156.7,4.2,1.4,66.8,383.1,5.7,7.4,64.5,0.9,0.5,1.4
23.2,34.9,66.3,233.5,1.4,35.6,180.3,5.1,1.6,70.5,413.8,5.9,6.4,59.2,0.2,0.8,1.0,15.1,25.3,59.6,206.8,1.8,42.8,227.8,5.3,2.4,68.2,434.6,6.4,5.0,43.6,0.4,0.8,1.2,15.7,30.3,51.8,197.1,0.9,48.8,235.4,4.8,2.5,79.2,432.5,5.5,7.2,68.5,0.3,1.1,1.4,17.5,29.2,60.0,226.4,1.9,37.5,156.7,4.2,1.4,66.8,383.1,5.7,7.4,64.5,0.9,0.5,1.4
15.7,30.3,51.8,197.1,0.9,48.8,235.4,4.8,2.5,79.2,432.5,5.5,7.2,68.5,0.3,1.1,1.4,17.5,29.2,60.0,226.4,1.9,37.5,156.7,4.2,1.4,66.8,383.1,5.7,7.4,64.5,0.9,0.5,1.4,17.4,29.3,59.3,255.0,2.5,39.0,181.3,4.6,1.9,68.3,436.3,6.4,7.1,66.5,0.5,1.2,1.7,15.4,27.2,56.5,180.3,1.1,39.9,140.5,3.5,1.5,67.2,320.8,4.8,6.0,55.4,0.2,0.7,0.8
17.1,28.6,59.8,211.7,1.3,39.4,150.4,3.8,1.6,68.0,362.1,5.3,7.4,63.6,0.5,1.3,1.8,19.9,31.3,63.6,273.8,1.9,33.7,163.2,4.8,2.5,65.0,436.9,6.7,6.8,66.0,0.4,1.2,1.6,15.7,30.3,51.8,197.1,0.9,48.8,235.4,4.8,2.5,79.2,432.5,5.5,7.2,68.5,0.3,1.1,1.4,17.5,29.2,60.0,226.4,1.9,37.5,156.7,4.2,1.4,66.8,383.1,5.7,7.4,64.5,0.9,0.5,1.4
13.3,23.9,55.7,145.5,1.2,38.4,121.1,3.2,0.7,62.3,266.6,4.3,8.1,62.5,1.2,1.4,2.6,15.8,26.0,60.6,202.0,1.3,35.5,156.8,4.4,1.3,61.5,358.8,5.8,6.9,61.6,1.0,0.9,1.9,15.7,30.3,51.8,197.1,0.9,48.8,235.4,4.8,2.5,79.2,432.5,5.5,7.2,68.5,0.3,1.1,1.4,17.5,29.2,60.0,226.4,1.9,37.5,156.7,4.2,1.4,66.8,383.1,5.7,7.4,64.5,0.9,0.5,1.4
15.8,24.2,65.3,213.9,1.7,44.7,229.4,5.1,2.0,68.8,443.3,6.4,8.0,63.5,0.4,0.4,0.8,17.4,29.8,58.4,213.8,1.2,38.2,153.9,4.0,1.3,67.9,367.7,5.4,6.5,47.4,0.3,1.0,1.3,17.1,28.6,59.8,211.7,1.3,39.4,150.4,3.8,1.6,68.0,362.1,5.3,7.4,63.6,0.5,1.3,1.8,19.9,31.3,63.6,273.8,1.9,33.7,163.2,4.8,2.5,65.0,436.9,6.7,6.8,66.0,0.4,1.2,1.6
17.1,28.6,59.8,211.7,1.3,39.4,150.4,3.8,1.6,68.0,362.1,5.3,7.4,63.6,0.5,1.3,1.8,19.9,31.3,63.6,273.8,1.9,33.7,163.2,4.8,2.5,65.0,436.9,6.7,6.8,66.0,0.4,1.2,1.6,13.3,23.9,55.7,145.5,1.2,38.4,121.1,3.2,0.7,62.3,266.6,4.3,8.1,62.5,1.2,1.4,2.6,15.8,26.0,60.6,202.0,1.3,35.5,156.8,4.4,1.3,61.5,358.8,5.8,6.9,61.6,1.0,0.9,1.9
17.1,28.6,59.8,211.7,1.3,39.4,150.4,3.8,1.6,68.0,362.1,5.3,7.4,63.6,0.5,1.3,1.8,19.9,31.3,63.6,273.8,1.9,33.7,163.2,4.8,2.5,65.0,436.9,6.7,6.8,66.0,0.4,1.2,1.6,20.7,34.3,60.3,262.6,1.8,34.5,121.9,3.5,1.3,68.8,384.5,5.6,6.8,52.1,0.6,1.3,1.9,22.6,34.1,66.3,267.8,2.1,36.3,166.8,4.6,2.1,70.3,434.6,6.2,7.4,72.8,1.1,0.8,1.8
39.8,54.2,73.6,378.3,2.8,20.8,63.2,3.0,0.8,74.9,441.5,5.9,7.5,57.2,0.7,0.7,1.4,19.7,30.8,63.8,231.8,1.5,31.2,113.4,3.6,1.2,62.1,345.2,5.6,6.9,55.9,0.4,0.8,1.2,20.7,34.3,60.3,262.6,1.8,34.5,121.9,3.5,1.3,68.8,384.5,5.6,6.8,52.1,0.6,1.3,1.9,22.6,34.1,66.3,267.8,2.1,36.3,166.8,4.6,2.1,70.3,434.6,6.2,7.4,72.8,1.1,0.8,1.8
20.7,34.3,60.3,262.6,1.8,34.5,121.9,3.5,1.3,68.8,384.5,5.6,6.8,52.1,0.6,1.3,1.9,22.6,34.1,66.3,267.8,2.1,36.3,166.8,4.6,2.1,70.3,434.6,6.2,7.4,72.8,1.1,0.8,1.8,13.3,23.9,55.7,145.5,1.2,38.4,121.1,3.2,0.7,62.3,266.6,4.3,8.1,62.5,1.2,1.4,2.6,15.8,26.0,60.6,202.0,1.3,35.5,156.8,4.4,1.3,61.5,358.8,5.8,6.9,61.6,1.0,0.9,1.9
22.8,33.9,67.1,256.0,1.8,36.4,111.7,3.1,1.3,70.3,367.7,5.2,4.8,43.8,0.8,0.9,1.7,17.2,28.8,59.5,208.4,1.1,36.3,147.4,4.1,1.8,65.1,355.8,5.5,6.5,55.7,0.8,1.3,2.1,13.3,23.9,55.7,145.5,1.2,38.4,121.1,3.2,0.7,62.3,266.6,4.3,8.1,62.5,1.2,1.4,2.6,15.8,26.0,60.6,202.0,1.3,35.5,156.8,4.4,1.3,61.5,358.8,5.8,6.9,61.6,1.0,0.9,1.9
13.3,23.9,55.7,145.5,1.2,38.4,121.1,3.2,0.7,62.3,266.6,4.3,8.1,62.5,1.2,1.4,2.6,15.8,26.0,60.6,202.0,1.3,35.5,156.8,4.4,1.3,61.5,358.8,5.8,6.9,61.6,1.0,0.9,1.9,22.1,34.9,63.2,238.7,1.3,30.0,101.3,3.4,1.5,64.9,339.9,5.2,5.1,44.9,0.9,0.8,1.8,15.8,25.6,61.6,194.9,1.6,40.9,142.6,3.5,1.3,66.5,337.5,5.1,7.0,61.6,0.7,1.3,2.0
25.3,38.1,66.5,338.2,3.2,36.5,150.1,4.1,1.4,74.5,488.3,6.6,7.1,65.9,0.5,0.5,0.9,19.8,31.4,63.1,218.1,1.7,32.3,84.9,2.6,0.6,63.7,302.9,4.8,6.8,49.4,0.3,1.0,1.3,13.3,23.9,55.7,145.5,1.2,38.4,121.1,3.2,0.7,62.3,266.6,4.3,8.1,62.5,1.2,1.4,2.6,15.8,26.0,60.6,202.0,1.3,35.5,156.8,4.4,1.3,61.5,358.8,5.8,6.9,61.6,1.0,0.9,1.9
22.2,34.7,64.1,282.5,2.3,34.5,144.2,4.2,1.8,69.2,426.7,6.2,5.7,49.0,0.5,0.8,1.2,20.2,33.0,61.1,224.2,1.0,34.9,136.2,3.9,1.0,67.9,360.5,5.3,6.9,54.2,0.8,1.2,1.9,17.4,30.0,57.9,239.1,1.7,36.3,196.5,5.4,2.2,66.3,435.5,6.6,10.0,90.2,0.3,0.2,0.5,17.5,31.3,55.8,198.0,1.3,40.2,151.9,3.8,0.8,71.5,349.9,4.9,6.3,55.9,0.8,0.6,1.4
22.2,34.7,64.1,282.5,2.3,34.5,144.2,4.2,1.8,69.2,426.7,6.2,5.7,49.0,0.5,0.8,1.2,20.2,33.0,61.1,224.2,1.0,34.9,136.2,3.9,1.0,67.9,360.5,5.3,6.9,54.2,0.8,1.2,1.9,13.6,23.1,59.0,160.2,0.8,43.3,211.1,4.9,2.0,66.4,371.2,5.6,5.4,43.6,0.8,1.0,1.8,14.8,26.8,55.5,174.3,0.7,30.5,65.4,2.1,0.8,57.2,239.7,4.2,4.6,40.5,0.6,1.2,1.8
19.9,31.0,64.2,215.2,1.3,27.1,87.3,3.2,1.1,58.1,302.4,5.2,6.2,43.3,0.6,1.0,1.6,17.7,28.4,62.2,215.6,1.3,40.5,237.6,5.9,2.8,68.9,453.2,6.6,6.6,68.4,0.3,0.5,0.8,22.2,34.7,64.1,282.5,2.3,34.5,144.2,4.2,1.8,69.2,426.7,6.2,5.7,49.0,0.5,0.8,1.2,20.2,33.0,61.1,224.2,1.0,34.9,136.2,3.9,1.0,67.9,360.5,5.3,6.9,54.2,0.8,1.2,1.9
22.2,34.7,64.1,282.5,2.3,34.5,144.2,4.2,1.8,69.2,426.7,6.2,5.7,49.0,0.5,0.8,1.2,20.2,33.0,61.1,224.2,1.0,34.9,136.2,3.9,1.0,67.9,360.5,5.3,6.9,54.2,0.8,1.2,1.9,19.6,32.0,61.2,231.9,1.6,44.2,185.9,4.2,1.9,76.2,417.7,5.5,6.0,55.8,0.6,0.9,1.5,18.7,32.6,57.5,210.2,1.2,32.4,87.6,2.7,0.6,64.9,297.9,4.6,6.6,51.9,0.8,0.6,1.4
14.9,25.7,58.1,167.9,1.1,40.6,175.1,4.3,1.9,66.3,343.0,5.2,7.4,67.9,0.6,0.4,1.0,22.1,39.1,56.7,244.1,1.8,29.4,80.4,2.7,0.5,68.5,324.4,4.7,6.6,58.5,0.4,1.2,1.6,24.7,43.3,57.0,269.7,1.3,30.9,100.4,3.2,1.3,74.2,370.1,5.0,6.8,58.9,0.5,0.8,1.3,21.0,30.8,68.3,291.0,2.7,35.6,196.1,5.5,2.2,66.3,487.1,7.3,7.3,69.4,0.8,0.8,1.7
11.9,21.7,55.0,114.1,0.8,38.4,121.2,3.2,0.4,60.1,235.3,3.9,6.9,57.1,1.0,0.7,1.7,16.3,29.3,55.8,219.6,1.6,38.6,144.3,3.7,1.4,67.8,363.8,5.4,6.1,55.2,0.4,0.8,1.2,24.7,43.3,57.0,269.7,1.3,30.9,100.4,3.2,1.3,74.2,370.1,5.0,6.8,58.9,0.5,0.8,1.3,21.0,30.8,68.3,291.0,2.7,35.6,196.1,5.5,2.2,66.3,487.1,7.3,7.3,69.4,0.8,0.8,1.7
24.7,43.3,57.0,269.7,1.3,30.9,100.4,3.2,1.3,74.2,370.1,5.0,6.8,58.9,0.5,0.8,1.3,21.0,30.8,68.3,291.0,2.7,35.6,196.1,5.5,2.2,66.3,487.1,7.3,7.3,69.4,0.8,0.8,1.7,20.0,35.5,56.3,262.2,1.5,33.1,143.9,4.4,1.7,68.6,406.1,5.9,5.2,45.1,1.0,1.2,2.2,22.2,38.9,57.1,289.7,1.8,38.5,156.9,4.1,1.8,77.4,446.6,5.8,6.2,61.3,1.0,1.1,2.1
17.3,33.5,51.5,219.7,1.3,29.1,121.0,4.2,1.0,62.6,340.7,5.4,7.3,65.2,1.2,0.8,2.0,21.3,34.0,62.7,236.1,1.9,38.3,135.2,3.5,0.8,72.3,371.3,5.1,4.7,43.8,0.5,0.5,1.0,24.7,43.3,57.0,269.7,1.3,30.9,100.4,3.2,1.3,74.2,370.1,5.0,6.8,58.9,0.5,0.8,1.3,21.0,30.8,68.3,291.0,2.7,35.6,196.1,5.5,2.2,66.3,487.1,7.3,7.3,69.4,0.8,0.8,1.7
30.3,43.8,69.1,346.2,2.9,25.8,77.5,3.0,1.0,69.7,423.6,6.1,6.5,55.1,0.2,0.7,0.8,20.8,33.5,62.1,220.5,1.5,39.5,189.5,4.8,1.7,72.9,410.0,5.6,5.2,49.5,0.9,1.1,2.0,24.7,43.3,57.0,269.7,1.3,30.9,100.4,3.2,1.3,74.2,370.1,5.0,6.8,58.9,0.5,0.8,1.3,21.0,30.8,68.3,291.0,2.7,35.6,196.1,5.5,2.2,66.3,487.1,7.3,7.3,69.4,0.8,0.8,1.7
